session_code,id_in_session,participant_code,channel,nickname,body,timestamp
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_3,RightPartner,"So, basically, we have to stick it to one person not to get a bonus.",1787687056.6216335
sx78hwmu,166,k1l3qggf,18-bargaining_tdl_main-352_2_3,RightPartner,yeah,1787687061.4443057
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_3,RightPartner,That is correct. I am sorry. ,1787687062.0465899
sx78hwmu,157,1m9ee9x6,18-bargaining_tdl_main-350_2_3,RightPartner,Yes,1787687065.3956199
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,Glad we made a promise firt,1787687065.657005
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,first*,1787687070.3647368
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_3,RightPartner,"No, I think we can support both, but if we all support each other, none of us get a bonus",1787687073.861546
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_2_3,LeftPartner,but 2 people have to support each other to get paid,1787687074.9424407
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,I agree to this..but the other person indicates they are already partnering with you..,1787687077.3474498
sx78hwmu,164,0ngr42fc,18-bargaining_tdl_main-352_2_3,LeftPartner,i'm willing to support you in favor of returned support! ,1787687077.3534167
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_2,LeftPartner,"Well, I was above board with the other candidate and told the other candidate that we had already concluded our alliance. ",1787687084.3364313
sx78hwmu,157,1m9ee9x6,18-bargaining_tdl_main-350_1_3,LeftPartner,I am fine not to get the bonus ,1787687085.0499203
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,"this is the tricky part, i guess.",1787687089.1080964
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_3,RightPartner,That's how I interpreted the instructions.,1787687090.807152
sx78hwmu,157,1m9ee9x6,18-bargaining_tdl_main-350_2_3,RightPartner,I am fine not to get the bonus,1787687095.343474
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_2_3,LeftPartner,I am. They agreed before you did,1787687095.5065122
sx78hwmu,162,g6aaoece,18-bargaining_tdl_main-351_2_3,RightPartner,what do you think?,1787687100.7971425
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_2_3,LeftPartner,really?,1787687102.3213305
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_1_3,LeftPartner,no worries..but are you sure the other partner is committing to you..,1787687102.7377112
sx78hwmu,170,acf8mxxm,18-bargaining_tdl_main-353_1_2,RightPartner,Want to support each other and each get $3?,1787687105.8650234
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_3,RightPartner,"Well, that makes it really easy, and as someone who could use the bonus, I say thank you.",1787687107.4738674
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,I told them we made an agreement first,1787687109.8007104
sx78hwmu,166,k1l3qggf,18-bargaining_tdl_main-352_2_3,RightPartner,yeah i will,1787687110.9305787
sx78hwmu,162,g6aaoece,18-bargaining_tdl_main-351_1_3,LeftPartner,should we support each other?,1787687112.1350832
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_1_2,RightPartner,"welly, purple said he's fine not to get the bonus",1787687114.5934548
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_3,RightPartner,Can you let orange know that as well? please,1787687115.981385
sx78hwmu,156,b2e63o3u,18-bargaining_tdl_main-351_1_2,RightPartner,very true,1787687116.8339922
sx78hwmu,173,3g6415kr,18-bargaining_tdl_main-354_1_2,RightPartner,hi,1787687117.0521874
sx78hwmu,164,0ngr42fc,18-bargaining_tdl_main-352_2_3,LeftPartner,"perfect. ill ""next"" and move onto the next part! ",1787687119.9292696
sx78hwmu,157,1m9ee9x6,18-bargaining_tdl_main-350_2_3,RightPartner,yes- I think it's just a few dollars ,1787687120.6366234
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,"yep, they just told me that too",1787687123.5806227
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,"for my clarity, you are not going to partner with me..is this true?",1787687124.207204
sx78hwmu,157,1m9ee9x6,18-bargaining_tdl_main-350_1_3,LeftPartner,I have,1787687124.5613356
sx78hwmu,169,48t9jpu7,18-bargaining_tdl_main-354_1_3,RightPartner,I choose purple,1787687124.9006631
sx78hwmu,156,b2e63o3u,18-bargaining_tdl_main-351_1_2,RightPartner,so let's support each other than?,1787687125.7345195
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,I would  have made an agreement with them if they had answered first ,1787687125.8426836
sx78hwmu,171,exk25ayb,18-bargaining_tdl_main-353_2_3,RightPartner,i'll support you if you support me,1787687128.9013515
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_1_2,RightPartner,so i guess it's me and you!,1787687131.0992832
sx78hwmu,167,p98pz655,18-bargaining_tdl_main-353_1_2,LeftPartner,That works for me. The Purple participant hasn't messaged.,1787687131.8942118
sx78hwmu,131,ca9zplxm,18-bargaining_tdl_main-351_1_2,LeftPartner,yes ofcourse.,1787687134.7496083
sx78hwmu,169,48t9jpu7,18-bargaining_tdl_main-354_1_2,LeftPartner,i choose purple,1787687135.541526
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,"So, you and I should support each other, then you and I will each get a bonus",1787687136.3399107
sx78hwmu,173,3g6415kr,18-bargaining_tdl_main-354_2_3,LeftPartner,hi,1787687137.3945258
sx78hwmu,174,6th6h9zr,18-bargaining_tdl_main-354_1_3,LeftPartner,i choose yellow then,1787687140.4925053
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,Yes! That was nice of purple,1787687141.246844
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,My agreement is only with you,1787687142.1365366
sx78hwmu,174,6th6h9zr,18-bargaining_tdl_main-354_2_3,RightPartner,hi,1787687142.8571343
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_3,RightPartner,I suppose. I made a promise and I don't betray. Sorry to elevate it to that level lol. ,1787687144.2211328
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Hi!,1787687146.0634966
sx78hwmu,170,acf8mxxm,18-bargaining_tdl_main-353_1_2,RightPartner,"Okay, perfect",1787687146.3351662
sx78hwmu,167,p98pz655,18-bargaining_tdl_main-353_1_3,RightPartner,hello. Who are you supporting/,1787687146.8479786
sx78hwmu,169,48t9jpu7,18-bargaining_tdl_main-354_1_3,RightPartner,ok,1787687149.2791376
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_3,RightPartner,Hello!,1787687149.730267
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_1_2,RightPartner,yes!... i feel bad for purple now!,1787687151.4670193
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_1_3,LeftPartner,I’m hoping we can coordinate so two people support each other and both earn $3. I’m willing to support you if you agree to support me,1787687152.824425
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,hey how are you,1787687155.0789213
sx78hwmu,171,exk25ayb,18-bargaining_tdl_main-353_1_3,LeftPartner,we can support each other?,1787687157.3552835
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_1_2,RightPartner,and he left his chat!,1787687158.399181
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_2_3,LeftPartner,how are you,1787687160.9372835
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_2_3,RightPartner,I’m hoping we can coordinate so two people support each other and both earn $3. I’m willing to support you if you agree to support me,1787687165.9374068
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_2_3,LeftPartner,"Yes, Im sorry",1787687165.9405525
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_2,LeftPartner,hi,1787687165.9463518
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,"lol, I don't. They are comfortable enough that they don't need the bonus, lol",1787687166.599893
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_2,LeftPartner,"Yes, this relies on trust. I made a promise and I keep it. So, there really is not too much more to say. ",1787687168.4455898
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_1_2,RightPartner,Hi yellow!,1787687169.433998
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_1_3,LeftPartner,they are saying they are not committed. and will commit to me.. ,1787687170.168463
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,I do think it was nice of them.,1787687171.683517
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,I'm good! Just at work lol how are you,1787687171.8044329
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_1_2,RightPartner,make a deal to support each other?,1787687179.4513416
sx78hwmu,156,b2e63o3u,18-bargaining_tdl_main-351_2_3,LeftPartner,that can work too unless you want to support yellow?,1787687180.343294
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,oh dear,1787687182.3337214
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,"Well, I will support you, you support me, and we both get a bonus. :)",1787687185.0108778
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_2_3,LeftPartner,Hi Purple!,1787687185.0143483
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,I trust you and was honest with them,1787687186.5321646
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_1_3,LeftPartner,Hello?,1787687186.898393
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_2,LeftPartner,yep,1787687187.130599
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_1_2,RightPartner,that was nice of him... but you just said it was nice of him... lol ,1787687191.224848
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_2_3,LeftPartner,o,1787687191.6228206
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_3,RightPartner,What ever will be will be. I am going forward as I stated. ,1787687191.8588412
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_2_3,RightPartner,Hi Orange!,1787687192.7253594
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,"Have a great day, my orange friend. :)",1787687192.7667918
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_3,RightPartner,hi,1787687192.8818865
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_1_3,LeftPartner,hello,1787687193.694273
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_2_3,RightPartner,hello,1787687197.1484652
sx78hwmu,167,p98pz655,18-bargaining_tdl_main-353_1_3,RightPartner,Yes. You can choose you to support.,1787687198.650972
sx78hwmu,153,awt5ws2e,18-bargaining_tdl_main-350_1_2,RightPartner,"ok, lets rock yellow!",1787687198.944037
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_3,RightPartner,Hi! Just a moment,1787687205.918141
sx78hwmu,146,5p29bzo3,18-bargaining_tdl_main-350_1_2,LeftPartner,Let's go! :),1787687205.9210052
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,no problem.. but I would be a little concern..as the other partner said they are commited to me.. for the same reasons you stated.. ,1787687210.645857
sx78hwmu,162,g6aaoece,18-bargaining_tdl_main-351_2_3,RightPartner,i am on your side more,1787687211.3902833
sx78hwmu,171,exk25ayb,18-bargaining_tdl_main-353_1_3,LeftPartner,yes i will pick you. who are you picking?,1787687212.0305378
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_2_3,LeftPartner,but if uou make this offer to the other person too we may all go without,1787687214.3946304
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,What're you thinkin',1787687216.0599449
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_1_3,LeftPartner,what color does it say I am. It says you are yello,1787687219.0097234
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_3,RightPartner,do yo want make a deal?,1787687221.104381
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_1_2,RightPartner,"Ok cool are your instructions if you support and that person supports back, you get $3?",1787687222.3955286
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_2_3,RightPartner,i wont just us the other person not answering ,1787687227.8808396
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,im thinking this is a trust game lol,1787687229.215838
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_2_3,LeftPartner,What are your instructions??,1787687231.5511222
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_1_3,LeftPartner,What are you purposing?,1787687232.5315018
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_3,RightPartner,Hey!,1787687233.8417194
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,"hi, will you support me if I support you? ",1787687234.8284492
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_2_3,LeftPartner,"Hi, will you support me if I support you? ",1787687235.6679933
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_2,LeftPartner,yes,1787687238.463679
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_2_3,RightPartner,what color does it say I am? it says you are orange,1787687239.5836337
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_1_3,LeftPartner,Hello,1787687240.3331597
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_1_3,LeftPartner,definitely your choice...but I can guaranteed I will commit to you..,1787687242.149744
sx78hwmu,162,g6aaoece,18-bargaining_tdl_main-351_1_3,LeftPartner,??,1787687245.2453878
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_2_3,LeftPartner,well thats mean,1787687246.8095691
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_3,RightPartner,How's it going?,1787687247.4463494
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_3,RightPartner,You are Purple,1787687250.0716703
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_2,LeftPartner,"Well, the other candidate has tried to cast doubt about our alliance. All I can do is trust and assert to you that I intend to keep my promise. Ultimately it's only a few bucks. But no matter the outcome, I already promised you So nothing changes. ",1787687253.9339118
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,For sure. Purple copy and pasted a message in and is kinda poking me right now,1787687254.5426977
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_2_3,LeftPartner,You are purple. I'm orange. ,1787687256.6259196
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_2_3,LeftPartner,"be honest, do you trust that?",1787687258.0554328
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_1_3,LeftPartner,Great! And you?,1787687258.101577
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_2,LeftPartner,Hey!,1787687259.7607677
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_2_3,RightPartner,"Yes, I will. Every time",1787687260.1963701
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,Sure thing,1787687260.3382106
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,other guy says you arent answering,1787687263.8129745
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_2_3,LeftPartner,"Sweet, lets cash in. ",1787687270.9270947
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_2_3,RightPartner,Thank you,1787687271.059527
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_2_3,RightPartner,I would imagine the same as your's. how would you like to proceed?,1787687271.3993251
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_2_3,RightPartner,so lock in],1787687271.736301
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_1_3,LeftPartner,"Since you're the first I see here, I'll support you, Yellow.",1787687271.7847977
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_1_3,LeftPartner,whereas the other is not guaranteed based on their commitment to me.. I just don't trust the other person..so would rather commit with you,1787687272.1637807
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,purple said you dont answer,1787687274.9274328
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Idk what to say ,1787687275.556037
sx78hwmu,175,bjum8mkr,18-bargaining_tdl_main-355_2_3,RightPartner,imma click next,1787687276.754504
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_3,RightPartner,Will you support me if I support you?,1787687279.0377202
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_1_2,RightPartner,Ok cool. I will for sure support you. The other person isn't responding. ,1787687279.586018
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_2_3,LeftPartner,you too. ,1787687280.3939867
sx78hwmu,203,rw1rufwd,18-bargaining_tdl_main-359_2_3,LeftPartner,Hi. Should we support each other?,1787687281.4490614
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_2_3,RightPartner,Hell,1787687283.685693
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_3,RightPartner,"I don't play strategy games. I appreciate your thoughts and offer, but I do not intend to change ",1787687283.724891
sx78hwmu,131,ca9zplxm,18-bargaining_tdl_main-351_1_3,RightPartner,Im thinking of supporting orange. I want everyone earn something what are you thinking of doing?,1787687283.7648933
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_3,RightPartner,Well that would be great :-),1787687285.161193
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_1_3,LeftPartner,I am supporting orange,1787687285.7208047
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_2_3,RightPartner,Hello,1787687286.2837336
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,they are sending me a message that you are not telling the truth but I do not believe them,1787687286.9754722
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,What color are you? ,1787687287.353553
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_2_3,LeftPartner,So exactly what on your instructions?,1787687290.781068
sx78hwmu,214,93s36aqr,18-bargaining_tdl_main-359_2_3,RightPartner,yea sure that sounds good to me,1787687292.9762971
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Purple jumped immediately trying to form an alliance ,1787687293.2697062
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_2,LeftPartner,Anybody there?,1787687296.877053
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,yes..and the same question can be raised between you and the other person,1787687301.094434
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,Purple,1787687301.2561681
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,would you like to support each other as he or she is rude and bossy,1787687301.9668324
sx78hwmu,203,rw1rufwd,18-bargaining_tdl_main-359_2_3,LeftPartner,sweet!,1787687305.7173743
sx78hwmu,214,93s36aqr,18-bargaining_tdl_main-359_1_3,LeftPartner,should we support each other and let orange go on his own?,1787687305.7211497
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_1_3,LeftPartner,"Orange isn't very talkative, so that's reason enough.",1787687305.8154936
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_2_3,RightPartner,"I just told yellow that I am supporting you. I feel bad, but you messaged me first",1787687307.8563666
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_3,RightPartner,Alright,1787687315.6245024
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,YES lol sure,1787687315.9416986
sx78hwmu,201,ak1y3l22,18-bargaining_tdl_main-359_1_3,RightPartner,yes,1787687316.6060019
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_3,RightPartner,"Sure, that does seem like the case.",1787687319.5615947
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,I was thinking the same thing,1787687321.859858
sx78hwmu,181,v8g6snqb,18-bargaining_tdl_main-358_1_2,RightPartner,"Hi Yellow, I’m happy to support you if you support Orange as well. That way we can both earn $3",1787687322.3033524
sx78hwmu,187,qsrckyem,18-bargaining_tdl_main-361_1_2,LeftPartner,Hello,1787687322.7185576
sx78hwmu,214,93s36aqr,18-bargaining_tdl_main-359_1_3,LeftPartner,"awesome, sounds good",1787687322.9063404
sx78hwmu,225,94miv49z,18-bargaining_tdl_main-360_2_3,RightPartner,Are you planning to support anyone?,1787687324.916912
sx78hwmu,187,qsrckyem,18-bargaining_tdl_main-361_1_3,RightPartner,Hello,1787687327.0881407
sx78hwmu,232,9u4z9qkr,18-bargaining_tdl_main-362_2_3,LeftPartner,Hey want to suppport each other,1787687328.083052
sx78hwmu,221,evb6esc2,18-bargaining_tdl_main-360_2_3,LeftPartner,I'm going to support you no matter what. I figured I'd pick a color and support them. I didn't send a message to yellow.,1787687328.1257286
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,if you can commit to me..I guarantee I will commit to you..just being transparent,1787687328.1974685
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_2,LeftPartner,Believe me or don't . It's up to you. I really don't enjoy strategy games where it is about backstabbing. That's why I don't work in Washington DC or politics. ,1787687329.9638274
sx78hwmu,232,9u4z9qkr,18-bargaining_tdl_main-362_2_3,LeftPartner,We will both earn money out of it,1787687332.2806451
sx78hwmu,234,eq1qqtj0,18-bargaining_tdl_main-362_2_3,RightPartner,Sure,1787687332.4728665
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_2_3,LeftPartner,Hello!,1787687332.5981283
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,Kindly support me,1787687332.9108143
sx78hwmu,201,ak1y3l22,18-bargaining_tdl_main-359_1_2,LeftPartner,lets support each other and let purple go on their own.,1787687334.6381423
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_1_3,LeftPartner,thats fine..,1787687334.739997
sx78hwmu,196,w49tmm6x,18-bargaining_tdl_main-362_1_3,RightPartner,hello,1787687335.554469
sx78hwmu,181,v8g6snqb,18-bargaining_tdl_main-358_2_3,LeftPartner,"Hi Purple, would you be willing to support Orange if I support you? That would give us both $3",1787687335.9272838
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_1_2,RightPartner,Hi!,1787687336.5292842
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_2_3,LeftPartner,I was told if I support someone and they support back we both get $3,1787687336.8659272
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_2_3,RightPartner,I'm supposed to choose to support either you or yellow. depending on who each of us chooses I'll either get paid or I won't,1787687337.0158093
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,"they did that to me too, i just wanted to test the chat out lol",1787687337.1313436
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_2_3,LeftPartner,"Ok it's fine, yellow lies anyways. ",1787687337.180741
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,I gotta figure out what to say to purple,1787687338.787387
sx78hwmu,162,g6aaoece,18-bargaining_tdl_main-351_1_3,LeftPartner,i will support you if you support me back. ,1787687339.6554956
sx78hwmu,228,5n8eqiid,18-bargaining_tdl_main-363_2_3,RightPartner,Hi,1787687340.8713684
sx78hwmu,234,eq1qqtj0,18-bargaining_tdl_main-362_1_3,LeftPartner,hey,1787687341.8742738
sx78hwmu,188,jelpjnu4,18-bargaining_tdl_main-363_1_2,LeftPartner,hello,1787687343.1901677
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,I believe you. It is the only way,1787687346.9210083
sx78hwmu,232,9u4z9qkr,18-bargaining_tdl_main-362_1_2,RightPartner,Hey want to support each other we will both earn money out of it,1787687347.1439059
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_3,RightPartner,Glad you appreciate my ethics. ,1787687348.189896
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_3,RightPartner,If we decide to support each other does that mean we can be done with the chat?,1787687348.5009768
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_1_3,LeftPartner,sorry. they messaged me firs,1787687351.3817332
sx78hwmu,188,jelpjnu4,18-bargaining_tdl_main-363_1_3,RightPartner,hi what should our strategy be,1787687351.5432518
sx78hwmu,196,w49tmm6x,18-bargaining_tdl_main-362_1_2,LeftPartner,Sure,1787687352.5460858
sx78hwmu,225,94miv49z,18-bargaining_tdl_main-360_2_3,RightPartner,"Works for me, you have my support! ",1787687352.9708986
sx78hwmu,232,9u4z9qkr,18-bargaining_tdl_main-362_2_3,LeftPartner,Okay cool,1787687358.3979948
sx78hwmu,232,9u4z9qkr,18-bargaining_tdl_main-362_1_2,RightPartner,Okay cool,1787687361.6439445
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,"So, who is purple gonna support? ",1787687362.9878879
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_1_3,LeftPartner,I think so.,1787687363.111364
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_1_2,RightPartner,Do you have a plan?,1787687364.031122
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_2,LeftPartner,I do like the earning money aspect of this. Haha.,1787687365.5722544
sx78hwmu,184,o6vjk7i0,18-bargaining_tdl_main-357_2_3,RightPartner,:D,1787687367.2935886
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,they told me they gonna hit next to get me to agree,1787687367.7076013
sx78hwmu,185,sv4dyhqd,18-bargaining_tdl_main-358_1_3,LeftPartner,I'll hit next and then choose to support you.,1787687369.1694663
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_2_3,RightPartner,okay so we have the same instructions. would you like to support each other?,1787687370.091427
sx78hwmu,202,jycbkp11,18-bargaining_tdl_main-364_1_3,RightPartner,hello,1787687370.9171393
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_3,RightPartner,No worries,1787687371.7763343
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_2_3,LeftPartner,Do you have a plan already?,1787687374.1251688
sx78hwmu,202,jycbkp11,18-bargaining_tdl_main-364_1_2,LeftPartner,hello ,1787687374.1285443
sx78hwmu,231,9i8w8nuw,18-bargaining_tdl_main-364_1_2,RightPartner,if i support you will you support me,1787687376.610004
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_3,RightPartner,Awesome.,1787687382.5692148
sx78hwmu,178,ib92r4av,18-bargaining_tdl_main-356_2_3,LeftPartner,Sure I can do that!,1787687383.8983893
sx78hwmu,237,flm3bmre,18-bargaining_tdl_main-365_1_3,LeftPartner,hi hows it going,1787687384.198393
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_2_3,LeftPartner,but you dont know your chances yet,1787687384.5893862
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,Dont let them mess this up. I got your back,1787687385.6977506
sx78hwmu,135,x5j579jk,18-bargaining_tdl_main-349_1_2,LeftPartner,"Pretty much, I consider myelf to be an ethic person in manner of days gone by when a person's word was his/her word. ",1787687385.880766
